# background statistics
# cycle   tau/boxsize    a             conformal H/H0  phi(k=0)       T00(k=0)
     23   4.718961e+00   2.461569e-02   3.581678e+00   -2.103560e-04   3.121362e-01         -2.565336e+04   1.086646e-03   1.086646e-03   1.086646e-03   -7.872726e-14   -4.152647e-14   -1.124675e-14   -2.994734e-18   -2.190592e-18   4.492101e-18         -2.561542e+04   1.085411e-03   5.112335e-01   1.085411e-03   -2.999134e-14   -1.090097e+02   -8.362969e-14   7.542293e-17   -6.100384e-19   3.904246e-16         -2.561155e+04   1.087320e-03   5.108421e-01   5.108421e-01   5.738727e-14   -1.089644e+02   -1.089644e+02   -3.771146e-16   -3.788893e-16   4.615098e-01         -2.570957e+04   5.139228e-01   5.139228e-01   5.139228e-01   -1.093401e+02   -1.093401e+02   -1.093401e+02   4.631856e-01   4.631856e-01   4.631856e-01         -2.092097e+04   3.245108e-08   3.245108e-08   3.245108e-08   -2.604771e-02   -2.604771e-02   -2.604771e-02   3.244832e-08   3.244832e-08   3.244832e-08         -2.567711e+04   8.024171e-02   4.172094e-01   9.971903e-01   -3.959561e+01   9.935249e+01   -1.486025e+02   -1.526228e-01   2.282563e-01   -5.727294e-01         -2.562839e+04   9.966248e-01   7.357586e-01   6.190183e-01   -1.488566e+02   1.289643e+02   -1.189577e+02   -7.472407e-01   6.892440e-01   -5.971302e-01
     24   4.823589e+00   2.561005e-02   3.510660e+00   -2.099436e-04   3.121343e-01         -2.296247e+04   1.016691e-03   1.016691e-03   1.016691e-03   -6.300991e-14   -2.953590e-14   -2.461325e-14   -2.339176e-18   -2.240684e-18   1.526620e-18         -2.292674e+04   1.015360e-03   4.812667e-01   1.015360e-03   -2.165966e-14   -9.953650e+01   -8.466957e-14   5.121564e-17   -1.009539e-18   3.789958e-16         -2.292753e+04   1.017088e-03   4.810935e-01   4.810935e-01   6.300991e-14   -9.950182e+01   -9.950182e+01   -3.734802e-16   -3.845113e-16   4.298232e-01         -2.301955e+04   4.839670e-01   4.839670e-01   4.839670e-01   -9.983290e+01   -9.983290e+01   -9.983290e+01   4.312651e-01   4.312651e-01   4.312651e-01         -1.857748e+04   2.679558e-08   2.679558e-08   2.679558e-08   -2.230441e-02   -2.230441e-02   -2.230441e-02   2.679424e-08   2.679424e-08   2.679424e-08         -2.298575e+04   7.537824e-02   3.928369e-01   9.385842e-01   -3.613498e+01   9.072517e+01   -1.356532e+02   -1.420786e-01   2.124152e-01   -5.333232e-01         -2.294134e+04   9.374046e-01   6.920526e-01   5.823043e-01   -1.358735e+02   1.177014e+02   -1.085629e+02   -6.954222e-01   6.414168e-01   -5.556163e-01
     25   4.930332e+00   2.664458e-02   3.441081e+00   -2.095313e-04   3.121323e-01         -2.056044e+04   9.517083e-04   9.517083e-04   9.517083e-04   -4.999793e-14   -1.680603e-14   -2.815009e-14   -2.317660e-18   -4.154297e-18   9.183182e-19         -2.052685e+04   9.503270e-04   4.533526e-01   9.503270e-04   -1.512542e-14   -9.091277e+01   -7.814802e-14   3.848191e-17   -1.005777e-18   3.596309e-16         -2.053192e+04   9.519495e-04   4.534080e-01   4.534080e-01   6.848456e-14   -9.088853e+01   -9.088853e+01   -3.771227e-16   -3.848191e-16   4.004311e-01         -2.061764e+04   4.560826e-01   4.560826e-01   4.560826e-01   -9.118230e+01   -9.118230e+01   -9.118230e+01   4.016804e-01   4.016804e-01   4.016804e-01         -1.649650e+04   2.214016e-08   2.214016e-08   2.214016e-08   -1.910531e-02   -1.910531e-02   -1.910531e-02   2.213993e-08   2.213993e-08   2.213993e-08         -2.058314e+04   7.085931e-02   3.701676e-01   8.839931e-01   -3.298783e+01   8.287491e+01   -1.238689e+02   -1.323089e-01   1.977340e-01   -4.967807e-01         -2.054261e+04   8.823465e-01   6.514562e-01   5.481966e-01   -1.240641e+02   1.074612e+02   -9.911241e+01   -6.474423e-01   5.971362e-01   -5.172016e-01
     26   5.039234e+00   2.772090e-02   3.372911e+00   -2.091192e-04   3.121302e-01         -1.841582e+04   8.913404e-04   8.913404e-04   8.913404e-04   -2.940524e-14   -1.183382e-14   -2.115743e-14   -1.980380e-18   -3.650111e-18   3.805435e-18         -1.838429e+04   8.899411e-04   4.273542e-01   8.899411e-04   -1.147522e-14   -8.306199e+01   -7.136149e-14   3.603514e-17   -1.630901e-18   3.330144e-16         -1.839327e+04   8.915227e-04   4.276414e-01   4.276414e-01   6.741689e-14   -8.304739e+01   -8.304739e+01   -3.566236e-16   -3.659431e-16   3.731666e-01         -1.847255e+04   4.301280e-01   4.301280e-01   4.301280e-01   -8.331025e+01   -8.331025e+01   -8.331025e+01   3.742609e-01   3.742609e-01   3.742609e-01         -1.464861e+04   1.830462e-08   1.830462e-08   1.830462e-08   -1.636999e-02   -1.636999e-02   -1.636999e-02   1.830524e-08   1.830524e-08   1.830524e-08         -1.843787e+04   6.665951e-02   3.490767e-01   8.331455e-01   -3.012518e+01   7.573019e+01   -1.131438e+02   -1.232548e-01   1.841273e-01   -4.628915e-01         -1.840082e+04   8.311533e-01   6.137588e-01   5.165231e-01   -1.133210e+02   9.815028e+01   -9.052017e+01   -6.030194e-01   5.561440e-01   -4.816640e-01
     27   5.150337e+00   2.884071e-02   3.306118e+00   -2.087075e-04   3.121280e-01         -1.650063e+04   8.352518e-04   8.352518e-04   8.352518e-04   -2.356715e-14   -8.569874e-15   -2.693389e-14   -1.999910e-18   -2.965383e-18   2.517128e-18         -1.647106e+04   8.338516e-04   4.031393e-01   8.338516e-04   -1.132448e-14   -7.591405e+01   -6.672259e-14   4.579104e-17   -2.517128e-18   3.210890e-16         -1.648357e+04   8.354456e-04   4.036544e-01   4.036544e-01   6.794686e-14   -7.590782e+01   -7.590782e+01   -3.525358e-16   -3.575011e-16   3.478707e-01         -1.655641e+04   4.059674e-01   4.059674e-01   4.059674e-01   -7.614542e+01   -7.614542e+01   -7.614542e+01   3.488448e-01   3.488448e-01   3.488448e-01         -1.300772e+04   1.513962e-08   1.513962e-08   1.513962e-08   -1.402911e-02   -1.402911e-02   -1.402911e-02   1.514082e-08   1.514082e-08   1.514082e-08         -1.652197e+04   6.275412e-02   3.294443e-01   7.857824e-01   -2.752046e+01   6.922567e+01   -1.033814e+02   -1.148602e-01   1.715132e-01   -4.314555e-01         -1.648804e+04   7.835371e-01   5.787678e-01   4.871288e-01   -1.035458e+02   8.968399e+01   -8.270852e+01   -5.618890e-01   5.181990e-01   -4.487989e-01
     28   5.263685e+00   3.000576e-02   3.240675e+00   -2.082959e-04   3.121258e-01         -1.478995e+04   7.831386e-04   7.831386e-04   7.831386e-04   -1.854727e-14   -7.053187e-15   -2.220448e-14   -1.990214e-18   -3.306817e-18   1.928976e-18         -1.476224e+04   7.817470e-04   3.805857e-01   7.817470e-04   -1.253900e-14   -6.940525e+01   -5.982148e-14   5.633836e-17   -1.102272e-18   2.934493e-16         -1.477792e+04   7.833948e-04   3.813213e-01   3.813213e-01   6.844204e-14   -6.940601e+01   -6.940601e+01   -3.448887e-16   -3.478281e-16   3.243990e-01         -1.484443e+04   3.834733e-01   3.834733e-01   3.834733e-01   -6.962291e+01   -6.962291e+01   -6.962291e+01   3.252809e-01   3.252809e-01   3.252809e-01         -1.155062e+04   1.252892e-08   1.252892e-08   1.252892e-08   -1.202634e-02   -1.202634e-02   -1.202634e-02   1.253053e-08   1.253053e-08   1.253053e-08         -1.481054e+04   5.912128e-02   3.111636e-01   7.416688e-01   -2.514986e+01   6.330257e+01   -9.449420e+01   -1.070747e-01   1.598183e-01   -4.022920e-01         -1.477942e+04   7.392283e-01   5.462817e-01   4.598495e-01   -9.464920e+01   8.198365e+01   -7.560500e+01   -5.237951e-01   4.830661e-01   -4.183966e-01
     29   5.379321e+00   3.121788e-02   3.176552e+00   -2.078845e-04   3.121234e-01         -1.326160e+04   7.347152e-04   7.347152e-04   7.347152e-04   -2.274190e-14   -1.092503e-14   -1.382351e-14   -1.549762e-18   -3.588922e-18   1.087552e-19         -1.323566e+04   7.333330e-04   3.595808e-01   7.333330e-04   -1.449239e-14   -6.347778e+01   -5.083484e-14   6.960333e-17   -1.522573e-18   2.479619e-16         -1.325415e+04   7.350639e-04   3.605258e-01   3.605258e-01   6.755683e-14   -6.348399e+01   -6.348399e+01   -3.323559e-16   -3.336610e-16   3.026177e-01         -1.331452e+04   3.625266e-01   3.625266e-01   3.625266e-01   -6.368380e+01   -6.368380e+01   -6.368380e+01   3.034291e-01   3.034291e-01   3.034291e-01         -1.025674e+04   1.037522e-08   1.037522e-08   1.037522e-08   -1.031286e-02   -1.031286e-02   -1.031286e-02   1.037709e-08   1.037709e-08   1.037709e-08         -1.328142e+04   5.573948e-02   2.941353e-01   7.005866e-01   -2.299155e+01   5.790754e+01   -8.640278e+01   -9.985085e-02   1.489733e-01   -3.752335e-01         -1.325282e+04   6.979809e-01   5.161053e-01   4.345263e-01   -8.655029e+01   7.497737e+01   -6.914337e+01   -4.884987e-01   4.505249e-01   -3.902566e-01
     30   5.497292e+00   3.247897e-02   3.113721e+00   -2.074733e-04   3.121210e-01         -1.189582e+04   6.897158e-04   6.897158e-04   6.897158e-04   -1.617522e-14   -7.421573e-15   -2.226472e-14   -1.376159e-18   -3.211037e-18   7.242940e-20         -1.187155e+04   6.883356e-04   3.400213e-01   6.883356e-04   -1.807819e-14   -5.807915e+01   -4.909656e-14   9.077818e-17   -1.207157e-18   2.406587e-16         -1.189253e+04   6.901689e-04   3.411599e-01   3.411599e-01   6.241733e-14   -5.808909e+01   -5.808909e+01   -3.059418e-16   -3.051692e-16   2.824031e-01         -1.194699e+04   3.430153e-01   3.430153e-01   3.430153e-01   -5.827448e+01   -5.827448e+01   -5.827448e+01   2.831586e-01   2.831586e-01   2.831586e-01         -9.107800e+03   8.597899e-09   8.597899e-09   8.597899e-09   -8.846674e-03   -8.846674e-03   -8.846674e-03   8.599913e-09   8.599913e-09   8.599913e-09         -1.277593e+04   5.710868e-02   2.983600e-01   7.157029e-01   -3.779534e+01   5.681889e+01   -1.249537e+02   -1.674348e-01   3.682534e-01   -5.535587e-01         -1.245758e+04   6.960254e-01   5.113856e-01   4.306501e-01   -1.227761e+02   7.189045e+01   -6.629331e+01   -7.067368e-01   6.517704e-01   -3.816731e-01
     31   5.617644e+00   3.379101e-02   3.052156e+00   -2.070622e-04   3.121184e-01         -1.067503e+04   6.478912e-04   6.478912e-04   6.478912e-04   -1.315591e-14   -6.821582e-15   -1.949023e-14   -1.693651e-18   -2.379688e-18   -7.074747e-19         -1.065233e+04   6.465072e-04   3.218055e-01   6.465072e-04   -1.510493e-14   -5.316117e+01   -4.255368e-14   8.026622e-17   -1.264879e-18   2.116421e-16         -1.067547e+04   6.484474e-04   3.231242e-01   3.231242e-01   5.814586e-14   -5.317353e+01   -5.317353e+01   -2.785306e-16   -2.771586e-16   2.636408e-01         -1.072430e+04   3.248385e-01   3.248385e-01   3.248385e-01   -5.334658e+01   -5.334658e+01   -5.334658e+01   2.643510e-01   2.643510e-01   2.643510e-01         -8.087556e+03   7.127026e-09   7.127026e-09   7.127026e-09   -7.589977e-03   -7.589977e-03   -7.589977e-03   7.129078e-09   7.129078e-09   7.129078e-09         -1.178591e+04   5.635246e-02   2.903824e-01   7.039943e-01   -3.476421e+01   5.346970e+01   -1.166011e+02   -1.570990e-01   3.425722e-01   -5.268771e-01         -1.138088e+04   6.774515e-01   4.927290e-01   4.150694e-01   -1.123848e+02   6.696711e+01   -6.176373e+01   -6.597758e-01   6.085054e-01   -3.625793e-01
     32   5.740423e+00   3.515605e-02   2.991830e+00   -2.066509e-04   3.121157e-01         -9.583557e+03   6.090177e-04   6.090177e-04   6.090177e-04   -6.653976e-15   -5.544980e-15   -1.039684e-14   -1.846596e-18   -1.770447e-18   -1.047039e-18         -9.562341e+03   6.076298e-04   3.048401e-01   6.076298e-04   -1.289208e-14   -4.868016e+01   -4.491434e-14   6.914264e-17   -1.389706e-18   2.211346e-16         -9.587349e+03   6.096628e-04   3.063270e-01   3.063270e-01   5.780642e-14   -4.869387e+01   -4.869387e+01   -2.738292e-16   -2.732200e-16   2.462252e-01         -9.630859e+03   3.079025e-01   3.079025e-01   3.079025e-01   -4.885619e+01   -4.885619e+01   -4.885619e+01   2.468971e-01   2.468971e-01   2.468971e-01         -7.181595e+03   5.911174e-09   5.911174e-09   5.911174e-09   -6.513655e-03   -6.513655e-03   -6.513655e-03   5.913197e-09   5.913197e-09   5.913197e-09         -1.024610e+04   5.262324e-02   2.664388e-01   6.477093e-01   -3.019287e+01   4.741472e+01   -1.087880e+02   -1.391692e-01   3.192967e-01   -5.014173e-01         -9.704069e+03   6.110333e-01   4.432422e-01   3.735304e-01   -1.028373e+02   5.823272e+01   -5.371199e+01   -6.157422e-01   5.679512e-01   -3.215604e-01
     33   5.865677e+00   3.657624e-02   2.932717e+00   -2.062395e-04   3.121129e-01         -8.607458e+03   5.728815e-04   5.728815e-04   5.728815e-04   -2.248006e-15   -2.248006e-15   -7.098968e-15   -2.028543e-18   -1.910212e-18   -1.656644e-18         -8.587628e+03   5.714922e-04   2.890368e-01   5.714922e-04   -1.100340e-14   -4.459631e+01   -4.034580e-14   5.842205e-17   -1.639739e-18   1.936583e-16         -8.614229e+03   5.736077e-04   2.906861e-01   2.906861e-01   5.324226e-14   -4.461091e+01   -4.461091e+01   -2.488347e-16   -2.455890e-16   2.300604e-01         -8.652738e+03   2.921194e-01   2.921194e-01   2.921194e-01   -4.476337e+01   -4.476337e+01   -4.476337e+01   2.306951e-01   2.306951e-01   2.306951e-01         -6.377117e+03   4.906672e-09   4.906672e-09   4.906672e-09   -5.592190e-03   -5.592190e-03   -5.592190e-03   4.908623e-09   4.908623e-09   4.908623e-09         -9.258544e+03   5.128168e-02   2.542183e-01   6.196848e-01   -2.730305e+01   4.370283e+01   -6.997039e+01   -1.283676e-01   2.055398e-01   -3.289639e-01         -8.935970e+03   5.956186e-01   4.338891e-01   3.631831e-01   -6.733686e+01   8.204864e+01   -5.045885e+01   -6.168994e-01   3.793295e-01   -4.621570e-01
     34   5.993457e+00   3.805381e-02   2.874791e+00   -2.058276e-04   3.121099e-01         -7.734298e+03   5.392875e-04   5.392875e-04   5.392875e-04   -5.453074e-15   1.413760e-15   -1.656119e-14   -2.882087e-18   -2.176576e-18   -1.756272e-18         -7.715766e+03   5.378960e-04   2.743162e-01   5.378960e-04   -9.290423e-15   -4.087365e+01   -4.625015e-14   4.851513e-17   -1.516098e-18   2.248028e-16         -7.743708e+03   5.400796e-04   2.761265e-01   2.761265e-01   4.948160e-14   -4.088904e+01   -4.088904e+01   -2.272045e-16   -2.238421e-16   2.150581e-01         -7.777541e+03   2.774070e-01   2.774070e-01   2.774070e-01   -4.103182e+01   -4.103182e+01   -4.103182e+01   2.156506e-01   2.156506e-01   2.156506e-01         -5.662754e+03   4.076171e-09   4.076171e-09   4.076171e-09   -4.803015e-03   -4.803015e-03   -4.803015e-03   4.078019e-09   4.078019e-09   4.078019e-09         -8.484018e+03   5.086669e-02   2.461064e-01   6.009864e-01   -2.509499e+01   4.084869e+01   -6.540927e+01   -1.203461e-01   1.927019e-01   -3.136740e-01         -8.478756e+03   5.980931e-01   4.397609e-01   3.640077e-01   -6.517671e+01   7.518939e+01   -4.882894e+01   -5.766757e-01   3.744786e-01   -4.319337e-01
     35   6.123811e+00   3.959107e-02   2.818029e+00   -2.054153e-04   3.121068e-01         -6.953007e+03   5.080559e-04   5.080559e-04   5.080559e-04   -4.654199e-15   3.102799e-15   -1.154931e-14   -2.505915e-18   -1.919424e-18   -1.892766e-18         -6.935689e+03   5.066589e-04   2.606061e-01   5.066589e-04   -1.310071e-14   -3.747962e+01   -4.499059e-14   6.270119e-17   -1.279616e-18   2.183878e-16         -6.964743e+03   5.089022e-04   2.625765e-01   2.625765e-01   4.240492e-14   -3.749571e+01   -3.749571e+01   -1.821320e-16   -1.949282e-16   2.011343e-01         -6.994222e+03   2.636995e-01   2.636995e-01   2.636995e-01   -3.762938e+01   -3.762938e+01   -3.762938e+01   2.016845e-01   2.016845e-01   2.016845e-01         -5.028413e+03   3.389521e-09   3.389521e-09   3.389521e-09   -4.127193e-03   -4.127193e-03   -4.127193e-03   3.391247e-09   3.391247e-09   3.391247e-09         -7.524614e+03   4.685938e-02   2.307271e-01   5.643808e-01   -2.289628e+01   3.695567e+01   -5.917813e+01   -1.120033e-01   1.793476e-01   -2.894789e-01         -7.672030e+03   5.730249e-01   4.271295e-01   3.517593e-01   -6.016594e+01   7.277749e+01   -6.694780e+01   -5.692862e-01   5.237864e-01   -6.334787e-01
     36   6.256790e+00   4.119044e-02   2.762406e+00   -2.050021e-04   3.121035e-01         -6.253714e+03   4.790154e-04   4.790154e-04   4.790154e-04   -7.209091e-15   -1.471243e-15   -9.563079e-15   -2.367233e-18   -1.207289e-18   -2.686809e-18         -6.295475e+03   4.820300e-04   2.506776e-01   4.820300e-04   -1.353544e-14   -5.396919e+01   -4.443154e-14   6.855505e-17   -1.325650e-18   2.386170e-16         -6.349218e+03   4.861395e-04   2.535875e-01   2.535875e-01   4.413729e-14   -5.433901e+01   -5.433901e+01   -4.041339e-16   -4.329195e-16   4.632697e-01         -6.370536e+03   2.542411e-01   2.542411e-01   2.542411e-01   -5.456795e+01   -5.456795e+01   -5.456795e+01   4.658631e-01   4.658631e-01   4.658631e-01         -4.465128e+03   2.819663e-09   2.819663e-09   2.819663e-09   -3.547157e-03   -3.547157e-03   -3.547157e-03   2.821248e-09   2.821248e-09   2.821248e-09         -6.673577e+03   4.352699e-02   2.164304e-01   5.302563e-01   -2.094508e+01   3.343392e+01   -5.354033e+01   -1.045163e-01   1.673602e-01   -2.671558e-01         -6.882720e+03   5.445646e-01   4.073141e-01   3.380440e-01   -5.505824e+01   4.828948e+01   -5.855563e+01   -3.853135e-01   4.672530e-01   -4.097946e-01
     37   6.392447e+00   4.285443e-02   2.707898e+00   -2.045875e-04   3.121000e-01         -5.627635e+03   4.520149e-04   4.520149e-04   4.520149e-04   -4.143825e-15   -1.255704e-15   -1.205476e-14   -2.270215e-18   -1.355823e-18   -2.343787e-18         -5.979599e+03   4.799963e-04   2.548532e-01   4.799963e-04   -1.167805e-14   -4.946249e+01   -4.068482e-14   6.356601e-17   -1.828784e-18   2.206312e-16         -6.368647e+03   5.110558e-04   2.722145e-01   2.722145e-01   4.847019e-14   -5.256779e+01   -5.256779e+01   -3.945129e-16   -4.510160e-16   4.323306e-01         -6.743074e+03   2.878056e-01   2.878056e-01   2.878056e-01   -5.572663e+01   -5.572663e+01   -5.572663e+01   4.588503e-01   4.588503e-01   4.588503e-01         -3.964942e+03   2.347506e-09   2.347506e-09   2.347506e-09   -3.049857e-03   -3.049857e-03   -3.049857e-03   2.348944e-09   2.348944e-09   2.348944e-09         -5.918004e+03   4.072768e-02   2.031185e-01   4.983770e-01   -1.920760e+01   3.024488e+01   -4.843354e+01   -9.777549e-02   1.565622e-01   -2.465316e-01         -5.903515e+03   4.950663e-01   3.701813e-01   3.072885e-01   -4.816925e+01   4.225646e+01   -5.366132e+01   -3.439312e-01   4.367986e-01   -3.831452e-01
     38   6.530835e+00   4.458564e-02   2.654484e+00   -2.041713e-04   3.120964e-01         -5.066931e+03   4.269075e-04   4.269075e-04   4.269075e-04   -3.858271e-15   0.000000e+00   -1.489721e-14   -2.239889e-18   -1.157276e-18   -2.361217e-18         -5.612251e+03   4.724224e-04   2.568439e-01   4.724224e-04   -1.221786e-14   -4.545138e+01   -3.751097e-14   6.988454e-17   -1.847909e-18   2.012914e-16         -6.190611e+03   5.207194e-04   2.840546e-01   2.840546e-01   5.047905e-14   -5.026605e+01   -5.026605e+01   -3.900394e-16   -4.318506e-16   4.053679e-01         -6.865577e+03   3.144810e-01   3.144810e-01   3.144810e-01   -5.558952e+01   -5.558952e+01   -5.558952e+01   4.482376e-01   4.482376e-01   4.482376e-01         -3.520786e+03   1.955854e-09   1.955854e-09   1.955854e-09   -2.623230e-03   -2.623230e-03   -2.623230e-03   1.957144e-09   1.957144e-09   1.957144e-09         -5.277524e+03   3.857442e-02   1.921053e-01   4.712870e-01   -1.775916e+01   4.312707e+01   -4.406369e+01   -1.445383e-01   1.476766e-01   -3.586091e-01         -5.062613e+03   4.502180e-01   3.365279e-01   2.812438e-01   -4.213419e+01   3.696671e+01   -3.414564e+01   -3.069137e-01   2.834625e-01   -2.487126e-01
     39   6.672008e+00   4.638680e-02   2.602139e+00   -2.037530e-04   3.120926e-01         -4.564619e+03   4.035628e-04   4.035628e-04   4.035628e-04   -3.475973e-15   -1.006203e-15   -1.555041e-14   -1.657476e-18   -1.110509e-18   -2.834284e-18         -4.820282e+03   4.255900e-04   2.341274e-01   4.255900e-04   -1.115970e-14   -4.171402e+01   -3.402795e-14   6.046472e-17   -1.558027e-18   1.935932e-16         -5.064996e+03   4.466614e-04   2.465791e-01   2.465791e-01   4.418145e-14   -4.397402e+01   -4.397402e+01   -3.569540e-16   -3.776393e-16   3.789831e-01         -5.360687e+03   2.602870e-01   2.602870e-01   2.602870e-01   -4.636213e+01   -4.636213e+01   -4.636213e+01   3.993596e-01   3.993596e-01   3.993596e-01         -3.126384e+03   1.631035e-09   1.631035e-09   1.631035e-09   -2.257300e-03   -2.257300e-03   -2.257300e-03   1.632179e-09   1.632179e-09   1.632179e-09         -4.936991e+03   3.854692e-02   1.928508e-01   4.677607e-01   -1.726963e+01   3.891694e+01   -4.205320e+01   -1.355856e-01   1.465059e-01   -3.301166e-01         -4.563182e+03   4.306239e-01   3.217810e-01   2.695302e-01   -3.873901e+01   3.399534e+01   -3.138699e+01   -2.879226e-01   2.657955e-01   -2.332576e-01
